PS4;Ubisoft;Ubisoft Quebec;3600000.0;900000.0;2060000.0;80000.0;2015-10-23;3.66;Action;PC, Xbox One, PlayStation 4
PS4;2K Sports;Visual Concepts;3520000.0;2280000.0;590000.0;30000.0;2016-09-16;3.33;Action, Sports;PC, Xbox One, PlayStation 4, iOS, Xbox 360, PlayStation 3
PS4;Warner Bros. Interactive Entertainment;NetherRealm Studios;3490000.0;1940000.0;940000.0;0.0;2015-04-14;3.86;Action, Fighting;PC, Xbox One, PlayStation 4
PS3;Sony Computer Entertainment;Media Molecule;3430000.0;1830000.0;1070000.0;60000.0;2011-01-18;4.09;Arcade, Action;PlayStation 3
PS4;EA Sports;EA Canada;3430000.0;620000.0;2180000.0;120000.0;2013-11-15;3.43;Sports;PC, PlayStation 4, Xbox One, Nintendo Switch, iOS, Android, Nintendo 3DS, Xbox 360, PlayStation 3, PlayStation 2, PS Vita, PSP, Wii
PS4;Bethesda Softworks;Bethesda Softworks;3360000.0;1240000.0;1500000.0;80000.0;2016-10-28;4.45;Action, RPG;PC, Xbox One, PlayStation 4
PS4;Ubisoft;Ubisoft;3360000.0;980000.0;1740000.0;120000.0;2016-11-15;3.84;Adventure, Action;PC, Xbox One, PlayStation 4
PS4;2K Sports;Visual Concepts;3340000.0;2130000.0;570000.0;40000.0;2017-09-19;3.19;Action, Simulation, Sports;PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, Android, Xbox 360
PS4;EA Sports;EA Tiburon;3300000.0;2390000.0;310000.0;0.0;2015-08-25;2.94;Sports;Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS4;EA Sports;EA Tiburon;3280000.0;2300000.0;370000.0;0.0;2016-08-23;3.01;Sports;Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;Ubisoft;Ubisoft Montreal;3270000.0;880000.0;1790000.0;100000.0;2012-12-04;4.26;Shooter, Action;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;Rockstar Games;Team Bondi;3210000.0;1290000.0;1310000.0;120000.0;2011-11-15;4.16;Adventure, Action;PC, Xbox One, PlayStation 4, Nintendo Switch, Xbox 360, PlayStation 3
PS4;Warner Bros. Interactive Entertainment;Monolith Productions;3190000.0;1030000.0;1600000.0;50000.0;2014-09-30;3.91;Action, RPG;PC, PlayStation 4, Xbox One, macOS, Linux, Xbox 360, PlayStation 3
PS4;Ubisoft;Ubisoft Quebec;3180000.0;1180000.0;1400000.0;90000.0;2018-10-05;3.98;Action, RPG;PC, Xbox One, PlayStation 4, Nintendo Switch
PS3;Bethesda Softworks;Obsidian Entertainment;3170000.0;1540000.0;1040000.0;100000.0;2010-10-19;4.43;Shooter, Action, RPG;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;Capcom;Capcom;3120000.0;880000.0;970000.0;880000.0;2012-10-02;3.43;Shooter, Action;PC, PlayStation 4, Xbox One, Nintendo Switch, Xbox 360, PlayStation 3, Web
PS4;Ubisoft;Ubisoft Paris;3120000.0;1070000.0;1350000.0;220000.0;2017-03-07;3.57;Shooter, Massively Multiplayer, Action;PC, Xbox One, PlayStation 4
PS3;Bethesda Softworks;4J Studios;3120000.0;1690000.0;860000.0;140000.0;2007-03-20;4.33;Indie, Adventure, RPG;PC, Xbox One, Xbox 360, PlayStation 3
PS4;Sony Computer Entertainment;From Software;3110000.0;1300000.0;1050000.0;280000.0;2015-03-24;4.41;Action, RPG;PlayStation 4
PS4;Konami Digital Entertainment;Kojima Productions;3040000.0;970000.0;1150000.0;500000.0;2015-09-01;4.16;Shooter, Action;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;Electronic Arts;EA Digital Illusions CE;2960000.0;1330000.0;1110000.0;80000.0;2010-03-02;4.13;Shooter, Action;PC, Xbox One, Xbox 360, PlayStation 3
PS4;Bethesda Softworks;id Software;2920000.0;930000.0;1480000.0;40000.0;2016-05-13;4.38;Shooter, Action;PC, Xbox One, PlayStation 4, Nintendo Switch
PS3;Warner Bros. Interactive Entertainment;NetherRealm Studios;2900000.0;1980000.0;540000.0;0.0;2011-04-19;4.32;Fighting;Xbox 360, PlayStation 3
PS4;2K Games;Hangar 13;2870000.0;720000.0;1670000.0;40000.0;2016-10-07;3.14;Adventure, Action;PC, Xbox One, PlayStation 4, macOS
PS4;Blizzard Entertainment;Blizzard Entertainment;2820000.0;830000.0;1480000.0;80000.0;2014-08-19;4.05;Action, RPG;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;Electronic Arts;EA Los Angeles;2820000.0;1280000.0;1040000.0;70000.0;2010-10-12;3.28;Shooter;PC, Xbox 360, PlayStation 3
PS3;Sony Computer Entertainment;Guerrilla Games;2810000.0;1460000.0;870000.0;90000.0;2011-02-22;3.94;Shooter, Action;PlayStation 3
PS3;Electronic Arts;Criterion Games;2810000.0;1050000.0;1240000.0;30000.0;2010-11-16;3.86;Racing, Arcade;PC, Nintendo Switch, iOS, Android, Xbox 360, PlayStation 3, Wii
PS3;EA Sports;EA Tiburon;2710000.0;2120000.0;240000.0;0.0;2012-08-28;2.66;Sports;Xbox 360, PlayStation 3, Wii
PS3;Square Enix;Square Enix;2660000.0;780000.0;750000.0;890000.0;2012-01-31;3.55;RPG;PC, Android, Xbox 360, PlayStation 3
PS3;Electronic Arts;Slightly Mad Studios;2650000.0;690000.0;1400000.0;40000.0;2009-09-15;3.56;Racing;PC, Android, Xbox 360, PlayStation 3, PSP
PS3;2K Sports;Visual Concepts;2630000.0;1740000.0;460000.0;50000.0;2012-10-02;3.63;Sports;PC, Xbox 360, PlayStation 3, PS Vita, PSP, Wii U, Wii
PS4;2K Sports;Visual Concepts;2630000.0;1690000.0;440000.0;30000.0;2018-09-11;3.3;Action, Simulation, Sports;PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, Android
PS4;EA Sports;EA Tiburon;2620000.0;1730000.0;420000.0;0.0;2017-08-25;3.28;Sports;Xbox One, PlayStation 4
PS3;Square Enix;Crystal Dynamics;2510000.0;600000.0;1450000.0;80000.0;2013-03-05;4.06;Action;PC, Xbox One, PlayStation 4, macOS, Xbox 360, PlayStation 3
PS3;Rockstar Games;Rockstar San Diego;2500000.0;1590000.0;540000.0;50000.0;2008-10-20;3.84;Racing, Arcade;Xbox 360, PlayStation 3, PSP
PS4;2K Sports;Visual Concepts;2490000.0;1490000.0;550000.0;10000.0;2014-10-07;3.43;Sports;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;THQ;Volition Inc.;2480000.0;860000.0;1060000.0;180000.0;2011-11-15;3.95;Adventure, Action;PC, Xbox One, Linux, Xbox 360, PlayStation 3
PS4;Warner Bros. Interactive;Techland;2450000.0;1180000.0;740000.0;130000.0;2015-01-27;4.1;Adventure, Action, RPG;PC, Xbox One, PlayStation 4, Nintendo Switch
PS4;Namco Bandai Games;From Software;2420000.0;1000000.0;630000.0;440000.0;2016-04-12;4.4;Action, RPG;PC, Xbox One, PlayStation 4
PS3;Konami;Konami;2410000.0;290000.0;1180000.0;540000.0;2010-10-05;3.77;Sports;PC, Nintendo 3DS, Xbox 360, PlayStation 3, PlayStation 2
PS3;EA Sports;EA Tiburon;2400000.0;2050000.0;150000.0;0.0;2010-08-10;2.98;Simulation, Sports;Xbox 360, PlayStation 3, PlayStation 2, PSP, Wii
PS3;Warner Bros. Interactive Entertainment;Warner Bros. Interactive Entertainment;2400000.0;1080000.0;880000.0;40000.0;2013-10-25;3.95;Action;PC, Android, Xbox 360, PlayStation 3
PS4;Sony Interactive Entertainment;Naughty Dog;2370000.0;580000.0;1380000.0;40000.0;2017-08-22;4.27;Adventure, Action;PlayStation 5, PlayStation 4
PS4;Sony Computer Entertainment;Evolution Studios;2370000.0;370000.0;1630000.0;20000.0;2014-10-07;3.51;Racing;PlayStation 4
PS3;EA Sports;EA Tiburon;2370000.0;2030000.0;130000.0;0.0;2009-08-14;2.63;Sports;Xbox 360, PlayStation 3, PlayStation 2, Wii
PS3;Sega;Backbone Entertainment;2360000.0;1390000.0;640000.0;0.0;2009-02-10;3.86;Casual, Platformer, Adventure;Xbox 360, PlayStation 3
PS4;Electronic Arts;BioWare Edmonton;2340000.0;1070000.0;800000.0;80000.0;2014-11-18;3.8;Strategy, Action, RPG;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;Deep Silver;Techland;2290000.0;1080000.0;740000.0;150000.0;2011-09-06;3.48;Shooter, Action, RPG;PC, Xbox 360, PlayStation 3
PS3;Konami;Konami;2280000.0;300000.0;1270000.0;460000.0;2009-11-03;3.8;Sports;PC, Xbox 360, PlayStation 3, PlayStation 2, Wii
PS3;2K Games;Gearbox Software;2270000.0;1060000.0;750000.0;100000.0;2012-09-18;4.02;Shooter, Action, RPG;PC, Android, macOS, Linux, Xbox 360, PlayStation 3, PS Vita
PS3;EA Sports;EA Tiburon;2270000.0;1930000.0;150000.0;0.0;2011-08-30;2.79;Sports;Xbox 360, PlayStation 3, Wii
PS4;Hello Games;Hello Games;2260000.0;890000.0;970000.0;40000.0;2016-08-09;3.71;Adventure, Action, RPG, Simulation, Indie, Massively Multiplayer;PC, PlayStation 5, Xbox One, PlayStation 4, Nintendo Switch
PS3;RedOctane;Neversoft;2250000.0;1400000.0;530000.0;20000.0;2007-10-28;4.4;Arcade;PC, macOS, Xbox 360, PlayStation 3, PlayStation 2, Wii
PS4;EA Sports;EA Tiburon;2250000.0;1580000.0;250000.0;0.0;2014-08-26;2.86;Sports;Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;2K Sports;Visual Concepts;2220000.0;1450000.0;340000.0;40000.0;2013-10-01;3.31;Sports;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS4;Electronic Arts;EA DICE;2220000.0;800000.0;930000.0;160000.0;2018-11-20;3.51;Massively Multiplayer, Shooter, Adventure, Action;PC, Xbox One, PlayStation 4
PS3;LucasArts;LucasArts;2220000.0;1010000.0;860000.0;0.0;2008-09-16;3.87;Adventure, Action;Nintendo Switch, iOS, Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, PSP, Wii
PS4;EA Sports;EA Tiburon;2210000.0;1630000.0;180000.0;0.0;2018-08-10;3.19;Action, Simulation, Sports;PC, Xbox One, PlayStation 4
PS3;Konami;Konami;2190000.0;340000.0;970000.0;550000.0;2011-09-27;3.73;Sports;PC, Xbox 360, PlayStation 3, PlayStation 2, PSP
PS4;Activision;Bungie;2180000.0;970000.0;800000.0;50000.0;2015-09-15;4.09;Shooter, Action, RPG;Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS4;Electronic Arts;Ghost Games;2170000.0;750000.0;1040000.0;30000.0;2013-11-15;3.15;Racing, Arcade;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS4;Activision;Toys for Bob;2170000.0;750000.0;1070000.0;0.0;2018-11-13;4.13;Adventure, Action;PC, Xbox One, PlayStation 4, Nintendo Switch
PS4;Sony Interactive Entertainment;SIE London Studio;2160000.0;360000.0;1400000.0;90000.0;2016-10-13;3.43;Action;PlayStation 4
PS3;2K Sports;Visual Concepts;2130000.0;1620000.0;270000.0;50000.0;2011-10-04;3.5;Sports;PC, Xbox 360, PlayStation 3, PlayStation 2, Wii
PS3;2K Games;Gearbox Software;2120000.0;1220000.0;610000.0;0.0;2009-10-20;3.82;Shooter, Action, RPG;PC, Xbox 360, PlayStation 3
PS3;Rockstar Games;Rockstar North;2090000.0;620000.0;990000.0;130000.0;2010-04-13;4.11;Action;PC, Xbox 360, PlayStation 3
PS4;Square Enix;Crystal Dynamics;2070000.0;610000.0;1080000.0;50000.0;2016-10-11;4.04;Action;PC, Xbox One, PlayStation 4, macOS
PS3;Square Enix;IO Interactive;2060000.0;590000.0;1080000.0;70000.0;2012-11-20;3.76;Shooter, Action;PC, Xbox One, PlayStation 4, macOS, Xbox 360, PlayStation 3
PS4;Sony Computer Entertainment;Sumo Digital;2060000.0;780000.0;930000.0;10000.0;2014-11-18;3.51;Platformer, Adventure, Puzzle;PlayStation 4, PlayStation 3
PS4;Bethesda Softworks;ZeniMax Online Studios;2050000.0;740000.0;980000.0;0.0;2015-06-09;3.48;Massively Multiplayer, Action, RPG;PC, Xbox One, PlayStation 4, macOS
PS3;Namco Bandai;From Software;2050000.0;750000.0;530000.0;540000.0;2011-10-04;4.34;Action, RPG;PC, Xbox 360, PlayStation 3
PS3;Electronic Arts;EA Black Box;2040000.0;730000.0;910000.0;40000.0;2007-11-13;3.53;Racing, Arcade;PC, Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, PSP, Wii
PS3;Electronic Arts;EA Tiburon;2040000.0;1620000.0;30000.0;0.0;2013-08-27;2.93;Sports;Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS4;Warner Bros. Interactive Entertainment;Monolith Productions;2040000.0;820000.0;840000.0;60000.0;2017-10-10;3.86;Action, RPG;PC, Xbox One, PlayStation 4, Android
PS4;Square Enix;Square Enix;2040000.0;290000.0;220000.0;1430000.0;2018-09-04;4.31;RPG;PC, Xbox One, PlayStation 4, Nintendo Switch, Nintendo 3DS
PS3;EA Sports;EA Black Box;2030000.0;790000.0;930000.0;0.0;2010-05-11;4.16;Arcade, Sports;Xbox One, Xbox 360, PlayStation 3
PS3;Electronic Arts;The Sims Studio;2030000.0;730000.0;960000.0;20000.0;2010-10-26;4.03;Casual, Simulation;PC, iOS, Nintendo 3DS, Nintendo DS, Xbox 360, PlayStation 3
PS4;505 Games;Psyonix Studios;2020000.0;370000.0;1340000.0;0.0;2016-07-05;3.93;Racing, Indie, Sports;PC, Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux
PS3;Electronic Arts;EA Black Box;2010000.0;580000.0;1050000.0;30000.0;2011-11-15;3.74;Racing, Arcade;PC, Nintendo 3DS, Xbox 360, PlayStation 3, Wii
PS4;Square Enix;Avalanche Studios;1980000.0;530000.0;1070000.0;90000.0;2015-12-01;3.4;Shooter, Action;PC, Xbox One, PlayStation 4
PS4;Bethesda Softworks;Arkane Studios;1970000.0;620000.0;1020000.0;10000.0;2016-11-10;4.26;Action, RPG;PC, Xbox One, PlayStation 4
PS3;Warner Bros. Interactive Entertainment;Traveller's Tales;1960000.0;770000.0;850000.0;10000.0;2013-10-22;3.83;Family, Adventure, Action;PC, PlayStation 4, Xbox One, iOS, Android, Nintendo 3DS, Nintendo DS, macOS, Xbox 360, PlayStation 3, PS Vita, Wii U
PS3;Electronic Arts;Criterion Games;1950000.0;1010000.0;630000.0;20000.0;2008-01-22;4.09;Racing, Arcade;Xbox 360, PlayStation 3
PS4;Warner Bros. Interactive Entertainment;Traveller's Tales;1910000.0;590000.0;1000000.0;10000.0;2013-11-15;3.83;Family, Adventure, Action;PC, PlayStation 4, Xbox One, iOS, Android, Nintendo 3DS, Nintendo DS, macOS, Xbox 360, PlayStation 3, PS Vita, Wii U
PS4;Sony Computer Entertainment;Supermassive Games Ltd.;1900000.0;620000.0;920000.0;60000.0;2015-08-25;4.1;Adventure, Action;PlayStation 4, PlayStation 3
PS3;EA Sports;EA Tiburon;1890000.0;1560000.0;150000.0;0.0;2008-08-12;3.0;Sports;Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, PSP
PS4;Sony Computer Entertainment;SCE Japan Studio;1880000.0;450000.0;770000.0;420000.0;2013-11-15;3.11;Action;PlayStation 4
PS3;Sony Computer Entertainment;Sucker Punch Productions;1870000.0;1050000.0;480000.0;80000.0;2011-06-07;4.14;Adventure, Action;PlayStation 3
PS3;Rockstar Games;Rockstar Vancouver;1860000.0;590000.0;930000.0;60000.0;2012-05-15;4.26;Shooter, Action;PC, macOS, Xbox 360, PlayStation 3
PS4;Bethesda Softworks;Tango Gameworks;1860000.0;560000.0;900000.0;110000.0;2014-10-14;3.97;Shooter, Adventure, Action;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS3;Ubisoft;Ubisoft Montreal;1830000.0;560000.0;890000.0;100000.0;2014-05-27;3.6;Adventure, Action;PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3, Wii U
PS3;2K Games;Irrational Games;1820000.0;740000.0;740000.0;40000.0;2013-03-26;4.38;Shooter, Action;PC, Xbox One, PlayStation 4, Nintendo Switch, Linux, Xbox 360, PlayStation 3
PS3;2K Sports;Visual Concepts;1810000.0;1410000.0;210000.0;30000.0;2010-10-05;3.61;Sports;PC, PlayStation 3, PlayStation 2, Wii
PS4;Ubisoft;Ubisoft Reflections;1790000.0;440000.0;1040000.0;30000.0;2014-12-02;3.32;Racing, Adventure, Massively Multiplayer;PC, Xbox One, PlayStation 4, Xbox 360
PS3;THQ;Yuke's Osaka;1760000.0;1070000.0;450000.0;10000.0;2009-05-19;3.28;Arcade, Fighting, Sports;Xbox 360, PlayStation 3
PS3;Capcom;Capcom;1760000.0;410000.0;480000.0;720000.0;2012-05-22;4.0;Action, RPG;Xbox 360, PlayStation 3
PS4;Ubisoft;Ubisoft Montreal;1750000.0;730000.0;660000.0;70000.0;2017-02-14;3.3;Massively Multiplayer, Action;PC, Xbox One, PlayStation 4
PS3;Square Enix;Avalanche Studios;1750000.0;450000.0;920000.0;60000.0;2010-03-23;3.62;Shooter, Action;PC, Xbox One, Xbox 360, PlayStation 3
PS4;Square Enix;Eidos Montreal;1740000.0;590000.0;820000.0;60000.0;2018-09-14;3.91;Adventure, Action;PC, Xbox One, PlayStation 4, macOS, Linux
PS4;Electronic Arts;Respawn Entertainment;1720000.0;750000.0;620000.0;60000.0;2016-10-28;4.31;Shooter, Action;PC, Xbox One, PlayStation 4
PS4;Warner Bros. Interactive Entertainment;NetherRealm Studios;1720000.0;880000.0;540000.0;0.0;2017-05-16;3.92;Fighting;PC, Xbox One, PlayStation 4, iOS, Android
PS3;Valve;Valve Software;1710000.0;830000.0;620000.0;20000.0;2011-04-19;4.58;Shooter, Puzzle;PC, Xbox One, macOS, Linux, Xbox 360, PlayStation 3
PS4;Namco Bandai Games;Namco Bandai Games;1700000.0;600000.0;720000.0;120000.0;2017-06-02;4.02;Action, Fighting, Sports;PC, Xbox One, PlayStation 4
PS3;THQ;Volition Inc.;1680000.0;880000.0;540000.0;20000.0;2008-10-14;3.57;Shooter, Action;PC, Xbox One, Linux, Xbox 360, PlayStation 3
PS3;Electronic Arts;BioWare Edmonton;1670000.0;960000.0;420000.0;80000.0;2009-11-03;4.39;RPG;PC, Xbox One, macOS, Xbox 360, PlayStation 3
PS3;EA Sports;EA Chicago;1670000.0;810000.0;580000.0;10000.0;2006-12-05;4.05;Action, Fighting, Simulation, Sports;Xbox 360, Xbox, PlayStation 3, PlayStation 2, PSP
PS3;Activision;Bungie;1670000.0;690000.0;590000.0;130000.0;2014-09-09;3.69;Shooter, Action;Xbox One, PlayStation 4, Xbox 360, PlayStation 3
PS4;Atlus;Atlus;1640000.0;620000.0;340000.0;480000.0;2017-04-04;4.35;Adventure, Action, RPG;PlayStation 4, PlayStation 3
